,SIRT1_0.0,SIRT1_0.1,SIRT1_0.2,SIRT1_0.3,SIRT1_0.4,SIRT1_0.5,SIRT1_0.6,SIRT1_0.7,SIRT1_0.8,SIRT1_0.9,SIRT1_1.0
LEUKTRD4t,-1000.0,-1000.0,355.318826138694,-1000.0,-1000.0,-1000.0,-1000.0,1000.0,1000.0,1000.0,-1000.0
LEUKTRD4tr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEUKTRE4t,1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,1000.0,-1000.0,-1000.0,-1000.0,1000.0
LEUKTRF4t,-1000.0,-1000.0,-1000.0,-1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-1000.0
LEUt4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEUt5m,0.0,0.0,0.0,6.515101075363006,0.0,6.515101075363017,6.5151010753629635,6.515101075363018,6.515101075363017,0.0,5.6628266059265435
LEUTAm,0.0,0.0,0.0,6.515101075363006,0.0,6.515101075363017,6.5151010753629635,6.515101075363018,6.515101075363017,0.0,5.6628266059265435
LEUtec,161.0,1000.0,1000.0,1000.0,-1000.0,-1000.0,1000.0,1000.0,1000.0,-1000.0,1000.0
LFORKYNHYD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGNCCOAtx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGNCt,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
LIMNENte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINKDEG1ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINKDEG2ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINKDEG3ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINKDEG4ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIPOti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L_LACDcm,171.0024265391312,0.0,0.0,180.9333228124667,0.0,0.0,0.0,0.0,0.0,199.1489162414128,126.0699454614404
L_LACtcm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L_LACtm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LNELDCCPT1,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
LNELDCCPT2,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
LNELDCCRNt,0.0,100.0,-200.0,300.0,-400.0,-500.0,-600.0,-700.0,-800.0,-900.0,-1000.0
LNELDCt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LNLCCPT1,0.0,0.0,0.0,0.0,0.0,-507.7535550893666,-800.0,-1000.0,-1000.0,0.0,0.0
LNLCCPT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LNLCCRNt,0.0,100.0,200.0,300.0,400.0,500.0,600.0,700.0,800.0,900.0,1000.0
LNLCt,2.5,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,2.5,2.5
LNLNCACPT1,0.0,-100.0,200.0,-300.0,400.0,500.0,600.0,700.0,800.0,900.0,1000.0
LNLNCACPT2,0.0,-100.0,200.0,-300.0,400.0,500.0,600.0,700.0,800.0,900.0,1000.0
LNLNCACRNt,0.0,-100.0,200.0,-300.0,400.0,500.0,600.0,700.0,800.0,900.0,1000.0
LNLNCAt,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
LNLNCGCPT1,0.0,100.0,200.0,300.0,400.0,500.0,600.0,700.0,800.0,900.0,-1000.0
LNLNCGCPT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LNLNCGCRNt,0.0,100.0,200.0,300.0,400.0,500.0,600.0,700.0,800.0,900.0,1000.0
LNLNCGt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LNS14DM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LNSTLSr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPASE,1.8058497046949489,1.8058497046949495,1.8058497046949762,1.805849704694943,1.8058497046949489,1.8058497046949356,1.8058497046949489,1.8058497046949489,1.8058497046949489,1.8058497046949489,1.8058497046949489
LPCHOLt,1.8058497046949489,0.0,0.0,0.0,1.8058497046949489,0.0,0.0,0.0,0.0,0.0,0.0
LPCOXp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPS2e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPS3e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPS4e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRAT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSTO1r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSTO2r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTC4CP,-0.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LTC4Sr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTD4DP,-999.5,-1.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
LTDCL,0.0,0.0,0.0,0.0,0.0,2.5499226147455416,0.0,0.0,0.0,0.0,0.0
LYSOXp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYSt4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYStiDF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYStip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYStm,1000.0,195.77095176392382,1000.0,19.69529446549436,999.7048035436607,7.217615001058571,6.217615001058574,6.217615001058572,15.240146155923986,15.240146155923988,15.240146155923988
LYStn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M4BTAer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M4CET3er,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MACACI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MACOXO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALSO3tm,-700.8658736276235,-1000.0,0.0,1000.0,-1000.0,-1000.0,-1000.0,1000.0,1000.0,1000.0,-1000.0
MALSO4tm,1000.0,1000.0,0.0,-320.45442602794856,47.994040149075545,0.0,1000.0,1000.0,-367.9096371425776,1000.0,1000.0
MALTe,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALTly,0.0,0.0,0.0,0.0,0.0,0.0,14.607926760276683,0.0,0.0,0.0,0.0
MALtm,-1000.0,-999.321797090022,-1000.0,-753.4705658959829,1000.0,1000.0,1000.0,-1000.0,-1000.0,-1000.0,49.54937416500307
MALTSULtm,1000.0,1000.0,1000.0,1000.0,-33.08250244566568,1000.0,-937.1994793959851,1000.0,1000.0,1000.0,1000.0
MALTt1r,15.415709581879632,0.0,20.0,20.0,20.0,20.0,14.607926760276683,20.0,20.0,20.0,20.0
MANt1r,1000.0,1000.0,1000.0,1000.0,-1000.0,-1000.0,-1000.0,1000.0,1000.0,1000.0,1000.0
MANtly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAOLNOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCCCrm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.5249053384541,0.0,0.0
MCDm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCDp,0.0,0.0,0.0,35.43210845268743,87.60193373933086,0.0,0.0,0.0,0.0,0.0,0.0
MCITS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLACCYSR,0.0,0.0,0.0,0.0,0.0,0.0,4.851253768880907,0.0,0.0,0.0,0.0
MCLOR,0.0,0.0,0.0,0.0,0.0,0.0,-4.851253768880907,0.0,0.0,0.0,0.0
MCPST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDHm,-986.7787785129982,-1000.0,-480.02702264499595,-1000.0,-1000.0,-1000.0,-976.2724662842941,-983.1245256502918,1000.0,-993.8035139110947,-940.7481182972351
MDRPD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME1m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME2m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MECOALm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MECOAS1m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MELATN23DOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MELATNOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEOHt2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEOHtly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEPIVESSte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MERCPLACCYSt,0.0,0.0,0.0,0.0,0.0,0.0,4.851253768880907,0.0,0.0,0.0,0.0
MESCOALm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METLEUex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METt4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METtec,1000.0,1000.0,1000.0,-1000.0,1000.0,1000.0,1000.0,-1000.0,1000.0,-1000.0,-1000.0
MEVK1x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGACONm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGCHrm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGSA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MHISOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI1345PP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI134P4P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI134PP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI13PP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI145PK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI145PP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI14P4P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI14PP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.332444497981413,0.0,0.0,0.0
MI14Ptn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8510653248355563,0.0,0.0
MI1P_Dtn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI1PS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI34PP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MINOHPtn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLTG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLTG1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLTG1ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMCDm,0.0,0.0,0.0,0.0,0.0,8.663945406893127,0.0,0.0,0.0,0.0,0.0
MMEm,1000.0,0.0,10.173836739014405,0.0,-0.9163755594005352,1000.0,-8.663945406893129,1000.0,999.0836244405996,1000.0,0.0
MMMm,0.0,0.0,-10.173836739014405,0.0,0.9163755594005352,0.0,8.663945406893129,0.0,0.9163755594004215,0.0,0.0
MMSAD1m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9163755594005352
MMSAD3m,0.0,0.0,0.0,0.0,0.0,46.66176985917309,0.0,0.0,0.0,0.0,0.0
MMTSADm,1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,0.0
MOGAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTHFCm,1000.0,999.0,993.1084826284705,789.37247590127,440.199785669362,-948.9083482716773,-988.0717967249976,993.1084826284705,-445.1836018743828,364.82975654428776,755.4696177534435
MTHFD2m,0.0,1000.0,1000.0,-210.62752409872996,-559.800214330638,51.091651728322745,-1000.0,141.2938021363319,554.8163981256172,1000.0,1000.0
MTHFDm,1000.0,-1.0,-6.891517371529517,1000.0,1000.0,-1000.0,11.928203275002394,851.8146804921386,-1000.0,-635.1702434557122,-244.53038224655654
MTHGXLt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N2M2NMASNtly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N3Tg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N4Tg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NABTNO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACASPAH,6.1247353980964645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACASPtm,6.1247353980964645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEX10ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEX11ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEX12ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEX13ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEX14ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEX15ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEX16ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEX17ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEX18ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEX19ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEX1ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEX20ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEX21ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEX22ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEX23ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEX24ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEX25ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEX26ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEX27ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEX2ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEX3ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEX4ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEX5ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEX6ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEX7ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEX8ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEX9ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEXA10ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEXA11ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEXA12ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEXA13ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEXA14ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEXA15ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEXA16ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEXA17ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEXA18ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEXA19ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEXA1ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEXA20ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEXA21ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEXA22ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEXA2ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEXA3ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEXA4ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEXA5ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEXA6ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEXA7ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEXA8ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHEXA9ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACUP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NADHtpu,0.0,0.0,0.0,0.0,0.0,501.78723526577454,1000.0,1000.0000000000005,1000.0,300.0,0.0
NADHtru,1000.0,0.0,802.497005988024,1000.0,601.0,501.0,923.7828616583971,0.0,0.0,1000.0,1.0
NADNe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NADPHtru,0.0,0.0,200.0,0.0,400.0,0.0,0.0,0.0,0.0,1.0,8.86967976375596
NADPHtxu,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,250.0
NADPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NADPNe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NADPtru,0.0,0.0,200.0,0.0,400.0,0.0,0.0,0.0,0.0,1.0,8.86967976375596
NADPtxu,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,250.0
NADtn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.6568401994499,998.2,998.9999999999995,1000.0
NADtru,1000.0,0.0,802.497005988024,1000.0,601.0,501.0,923.7828616583971,0.0,0.0,1000.0,1.0
NAGA2ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAGAlby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAGAly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAGLCAly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAHCO3_HCLt,1000.0,1000.0,1000.0,1000.0,832.5489095631335,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
NAIt,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
NaKt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAt,-1000.0,-1000.0,-1000.0,-375.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
NAt3_1g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999996056
NAt5,1000.0,1000.0,1000.0,942.6561731166546,1000.0,1000.0,1000.0,-1000.0,-1000.0,1000.0,-1000.0
NAtx,0.0,99.99999999999997,-199.99999999999994,64.56789154731257,-400.0,500.0,-600.0,-700.0,-800.0,-900.0,1000.0
NBAHH_ir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCAMUP,0.0,0.6241031341030902,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NCCt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCKt,1000.0,390.07140752561486,637.3342840330861,-1000.0,-339.78784690214195,1000.0,1000.0,1000.0,-1000.0,1000.0,507.16858669703674
NCNt,-1000.0,-1000.0,-1000.0,1000.0,-1000.0,-1000.0,-1000.0,1000.0,1000.0,-1000.0,-1000.0
NDP10ex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDP3ex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDP7er,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDP7ex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDP7g,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDP8ex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK10,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,750.0836244405996,900.0,550.0,800.0,-742.2183040883597
NDPK10n,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-750.0836244405996,-900.0,-550.0,-800.0,742.2183040883597
NDPK1m,-568.1797076149624,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
NDPK1n,1000.0,1000.0,1000.0,1000.0,-1000.0,1000.0,950.0,900.0,850.0,800.0,750.0
NDPK2n,1000.0,-1000.0,1000.0,1000.0,1000.0,1000.0,950.0,900.0,850.0,-800.0,750.0
NDPK3m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK3n,-1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,950.0,-900.0,200.0,800.0,750.0
NDPK4m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK4n,0.0,1000.0,200.0,1000.0,-1000.0,-1000.0,-950.0,-399.6568401994499,850.0,800.0,-750.0
NDPK5m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK5n,1000.0,1000.0,1000.0,-1000.0,1000.0,499.9721251864669,950.0,900.0,850.0,800.0,671.8823387546267
NDPK6m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK6n,-1000.0,-900.0,-800.0,-700.0,-600.0,-500.0,-400.0,-300.00000000000006,-199.99999999999994,-99.99999999999997,0.0
NDPK7m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK7n,1000.0,1000.0,1000.0,-1000.0,1000.0,-999.9721251864669,-49.916375559400485,900.0,850.0,800.0,750.0
NDPK8m,0.0,0.08362444059951779,0.0,0.08362444059951697,0.08362444059946483,0.0,0.0,0.0,0.0,0.08362444059951672,0.0
NDPK8n,1000.0,266.66666666666663,-1000.0,-529.9063718951195,1000.0,1000.0,950.0,900.0,850.0,506.6333333333333,750.0
NDPK9n,0.0,-1000.0,-1000.0,289.7191156853585,0.0,1000.0,950.0,0.0,-850.0,180.10000000000002,-750.0
NH4t3r,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
NH4tn,0.0,-3.395209232206887,0.0,0.0,0.0,-500.00000000000006,-600.0,-500.17157990027505,198.20000000000005,998.9999999999995,666.4648782105635
NH4tp,0.0,0.0,0.0,0.0,0.0,-12.36068202873475,0.0,0.0,0.0,0.0,0.0
