ID,V3_C005,V3_C009,V3_C010,V3_C016,V3_C018,V3_C019,V3_C100,V3_C101,V3_C105,V3_C106,V3_C110,V3_C111,V3_C112,V3_C113,V3_C114,V3_C117,V3_C119,V3_C120,V4_C005,V4_C009,V4_C010,V4_C016,V4_C018,V4_C019,V4_C100,V4_C101,V4_C105,V4_C106,V4_C110,V4_C111,V4_C112,V4_C113,V4_C114,V4_C117,V4_C119,V4_C120,V5_C005,V5_C009,V5_C010,V5_C018,V5_C019,V5_C100,V5_C101,V5_C105,V5_C106,V5_C110,V5_C111,V5_C112,V5_C113,V5_C114,V5_C117,V5_C119,V5_C120,V6_C005,V6_C009,V6_C010,V6_C016,V6_C018,V6_C019,V6_C100,V6_C101,V6_C105,V6_C106,V6_C110,V6_C111,V6_C112,V6_C113,V6_C114,V6_C117,V6_C119,V6_C120
panLacticaseibacillus_casei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043164,0,0,0,0,0.074277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panLacticaseibacillus_paracasei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065379,0,0.017707,0,0,0,0,0.0072926,0.058652,0,0.036357,0,0,0.010706,0,0,0,0,0,0.027835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panLacticaseibacillus_rhamnosus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031763,0,0,0,0.0026689,0,0,0,0,0,0,0.0021701,0.0037938,0,0,0.0026166,0,0,0.0029981,0,0,0,0,0,0,0,0.021069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panLactiplantibacillus_plantarum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023915,0,0,0,0,0,0
panLactobacillus_delbrueckii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012468,0,0
panLactobacillus_gasseri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032626,0,0.0044737,0,0,0,0,0.0050761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panLactobacillus_johnsonii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025889,0,0,0,0,0,0
panLactobacillus_sp_HMSC068B07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panLactococcus_lactis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024644,0,0,0,0.0020486,0,0,0,0,0,0,0,0,0,0.0070576,0,0
panLancefieldella_parvula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014405,0,0,0,0,0,0,0.013389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panLawsonella_clevelandensis,0,0,0,0,0,0,0,0,0,0,0,0,0.010983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panLawsonibacter_asaccharolyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068695,0,0,0,0,0.006457,0,0,0,0,0,0,0,0,0.016919,0
panLawsonibacter_Clostridiales_bacterium_VE202_07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012471,0,0,0,0,0,0,0,0,0,0
panLawsonibacter_Clostridiales_bacterium_VE202_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012127,0,0,0,0,0,0,0,0,0,0,0
panLigilactobacillus_salivarius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panLimosilactobacillus_fermentum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034614,0,0,0,0,0,0,0,0.007998,0,0.019643,0.031988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panLimosilactobacillus_reuteri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010788,0,0,0,0,0,0,0,0,0.019673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panMediterraneibacter_glycyrrhizinilyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051281,0,0,0,0,0,0,0
panMegasphaera_micronuciformis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010944,0,0,0.045075,0,0,0,0.0054332,0.0081891,0,0,0,0,0,0,0,0.0010464,0,0,0,0,0.0078483,0,0,0.010181,0,0,0,0,0.0023576,0
panMerdibacter_Firmicutes_bacterium_AM59_13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020113,0,0,0
panMetakosakonia_sp_MRY16_398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0091126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panMogibacterium_diversum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panMycobacterium_tuberculosis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034783,0,0.0011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panNegativicoccus_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022778,0,0,0,0.0020274,0,0,0,0,0,0,0,0.0043439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panNeisseria_cinerea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panNeisseria_flavescens,0.0010783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012075,0.004484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panNeisseria_meningitidis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panNeisseria_subflava,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019986,0.0056621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panNeobitarella_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panNiameybacter_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019562,0,0,0,0,0,0,0,0,0,0,0,0.0084577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panOdoribacter_splanchnicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034505,0.0047531,0,0.0083892
panOscillibacter_Oscillospiraceae_bacterium_VE202_24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025566,0,0
panOscillibacter_sp_1_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021793,0,0,0.0010892,0,0
panOscillibacter_sp_PC13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013339,0,0,0,0,0
panOscillibacter_sp_PEA192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0070189,0,0,0,0,0.0046179,0,0,0,0,0,0,0,0,0.0012336,0.0074537,0,0
panOxobacter_Clostridiales_bacterium_VE202_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032354,0,0,0,0
panPaeniclostridium_sordellii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017941,0,0,0.0016602,0.0013566,0,0,0,0,0,0,0,0,0,0,0,0
panParabacteroides_distasonis,0.028189,0.011974,0,0,0.0086876,0,0,0,0.011056,0.028757,0.0014133,0,0,0,0,0,0,0,0.0029484,0.0027528,0,0,0.003134,0,0,0,0,0.016235,0,0,0,0,0,0,0,0,0.002223,0,0,0,0,0,0,0.021952,0.016899,0,0,0,0,0,0,0,0,0.0020507,0,0,0.0012595,0,0,0,0.0014802,0.0013014,0,0,0,0,0,0,0,0,0.005504
panParabacteroides_merdae,0.010937,0,0,0,0,0,0.017409,0,0,0,0,0.17103,0,0,0,0,0,0,0.0071225,0,0.0015771,0,0,0,0.012766,0,0,0,0,0.029891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0069256,0,0,0,0,0,0,0.0061098,0,0,0,0,0,0,0.0025059,0,0,0,0.0021013,0,0,0,0,0,0.013483
panParabacteroides_sp_D13,0.0022335,0.0091382,0,0,0.0025878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020284,0,0,0.0040984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panParascardovia_denticolens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panParasutterella_excrementihominis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011254,0,0,0.0013348,0
panParvibacter_Coriobacteriaceae_bacterium_CHKCI002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029469,0
panPediococcus_acidilactici,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028857,0,0,0,0.0012201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panPediococcus_pentosaceus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panPeptoniphilus_grossensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012728,0,0,0,0,0.0078108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panPeptoniphilus_harei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0080029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panPeptostreptococcus_anaerobius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panPhascolarctobacterium_faecium,0,0,0,0,0,0,0,0,0,0,0.0011078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018754
panPhocaeicola_coprocola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036708,0,0,0,0,0,0,0,0,0,0,0,0,0
panPhocaeicola_plebeius,0,0,0,0.0010209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panPhocaeicola_sartorii,0,0,0.0030388,0,0.0033272,0,0.0019782,0,0.0010388,0,0.0031323,0,0,0,0,0,0,0,0,0,0,0,0.0012054,0,0,0,0,0,0,0.0011907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022841,0,0,0.0018575,0,0,0,0,0,0.001143
panPhocaeicola_vulgatus,0.012015,0.026784,0.1382,0,0.1195,0,0.10663,0,0.0079395,0.030385,0.052485,0.0096821,0,0,0,0.039975,0,0,0.0056649,0.010794,0.035197,0,0.022903,0,0.026048,0,0.00206,0.026171,0,0.010634,0,0,0,0.020164,0,0,0.025724,0,0.0056835,0,0,0.037578,0,0.0019988,0.0082484,0,0.052144,0,0,0,0.010188,0,0,0.0052642,0,0.0045238,0,0,0,0.014552,0,0.025006,0,0.0038671,0.019956,0,0,0.0022616,0.0026466,0,0.01447
panPhytobacter_sp_SCO41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panPhytobacter_ursingii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panPrevotella_buccae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085856,0,0,0,0,0
panPropionibacterium_sp_HGH0353,0,0,0,0,0,0,0,0.008226,0,0,0,0,0.0013233,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029664,0,0,0.0020119,0.0011063,0,0.12065,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panProteus_mirabilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panPseudoflavonifractor_sp_An184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045494,0,0,0,0,0,0,0,0,0,0,0,0
panPseudomonas_aeruginosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panPseudomonas_yamanorum,0,0,0,0,0,0,0.038378,0.0072723,0,0.011666,0,0.075442,0.023422,0.0014708,0.013913,0.070302,0,0.0090418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panRaoultella_ornithinolytica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014317,0,0,0,0,0,0,0.0076267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panRaoultella_planticola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012431,0,0,0,0,0,0.05855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0088755,0
panRaoultella_terrigena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035537,0
panRobinsoniella_peoriensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065859,0,0,0,0
panRomboutsia_sp_Marseille_P6047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018849,0,0.0015311,0.0016786,0,0,0,0,0,0,0,0,0,0,0,0
panRomboutsia_timonensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037508,0,0,0,0,0,0,0,0,0,0,0,0,0.0043974,0.0061313,0.0021781,0,0.011179,0.035628,0,0,0.0012085,0,0.02504,0,0,0,0,0,0,0
panRoseburia_faecis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049306,0,0,0,0,0,0,0,0,0,0,0.0014868,0,0.0028089,0,0,0.0017774,0.0018227,0,0,0.0021364,0,0,0
panRoseburia_hominis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039398,0,0.0031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026194,0.011805,0,0,0,0,0,0.0093455,0.0079187,0,0.0070083,0,0,0
panRoseburia_intestinalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003124,0,0.0010644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064009,0,0,0.0071913,0,0,0,0,0.0016908,0,0.0019219,0.0040149,0,0.0041946
panRoseburia_inulinivorans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011011,0,0,0,0,0,0,0,0,0,0,0.012698,0,0,0,0,0,0,0,0.0015535,0,0,0,0,0.02141,0,0,0,0,0,0,0,0,0,0,0.0033161,0,0.00507,0,0,0,0,0.0063124,0,0.01264,0.047882,0.019068,0
panRothia_mucilaginosa,0.012092,0,0.0030388,0.0020419,0,0,0.097132,0.055675,0,0,0.0010696,0.0013432,0.0023819,0.15024,0.12696,0,0.043464,0.036437,0,0,0,0,0,0.0078507,0.033975,0.042992,0.038645,0.015614,0,0,0,0.023121,0.016067,0,0.0034146,0.078751,0,0,0,0,0,0,0.012802,0,0.0065719,0,0,0.0076472,0.001387,0.0030444,0.0073816,0,0,0,0,0,0,0,0,0,0,0,0.0015036,0,0,0,0,0,0,0,0
panRothia_sp_HMSC061D12,0,0,0,0,0,0,0.012859,0.0016691,0,0,0,0,0,0.0056567,0.0069565,0,0.0051323,0,0,0,0,0,0,0,0.0026768,0,0.0063448,0,0,0,0,0,0,0,0,0.0018639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panRothia_sp_HMSC061E04,0,0,0,0,0,0,0,0,0,0,0.0015661,0,0,0.0049779,0.0017391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013425,0,0,0,0.0051258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panRothia_sp_HMSC062F03,0,0,0,0,0,0,0.0011869,0,0,0,0,0,0,0.0010182,0,0,0,0,0,0,0,0,0,0,0,0.0063526,0,0,0,0,0,0,0,0,0,0.0018639,0,0,0,0,0,0,0.0020713,0,0.0012741,0,0,0,0,0,0.0012201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panRothia_sp_HMSC064F07,0,0,0,0,0,0,0.0049456,0.0022651,0,0,0,0,0,0.0035072,0.0069565,0,0.0012831,0.0014845,0,0,0,0,0,0,0.0012355,0,0.0014832,0,0,0,0,0,0,0,0,0.0018639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panRothia_sp_HMSC065C03,0.0025416,0,0,0,0,0,0.0051434,0.0013114,0,0,0,0,0,0.0045254,0.0017391,0,0.018925,0,0,0,0,0,0,0,0.0010295,0,0.0043672,0,0,0,0,0,0,0,0,0.0013979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panRothia_sp_HMSC068F09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019233,0.0017391,0,0,0,0,0,0,0,0,0,0,0.0046974,0,0,0,0,0,0,0,0,0,0.0046598,0,0,0,0,0,0,0.0013233,0,0,0,0,0,0,0,0.0027452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
